"activity_log_id","user_id","element_id","entity_id","action_id","logged_at"
1531,1,1,1,1000000,2026-02-06 11:16:51.881
1532,1,1,1,1000004,2026-02-06 11:22:30.284
1533,1,2,1,1000000,2026-02-06 11:30:45.238
1534,2,3,1,1000004,2026-02-06 14:30:28.512
1535,3,1,1,1000004,2026-02-06 16:48:25.252
1536,1,2,1,1000004,2026-02-09 10:55:08.782
1537,1,1,1,1000000,2026-02-09 11:00:30.133
1538,1,2,1,1000004,2026-02-09 11:03:04.092
1539,1,1,1,1000000,2026-02-09 11:10:00.820
1540,1,2,1,1000005,2026-02-09 11:15:38.535
1541,1,2,1,1000004,2026-02-09 11:24:15.820
1542,2,3,1,1000005,2026-02-09 13:12:57.015
1543,3,4,1,1000000,2026-02-09 17:34:41.476
1544,1,2,1,1000000,2026-02-10 10:00:37.922
1545,2,3,1,1000004,2026-02-10 14:25:43.216
1546,3,4,1,1000004,2026-02-10 17:09:56.136
1547,1,1,1,1000004,2026-02-11 11:34:01.226
1548,2,3,1,1000005,2026-02-11 14:38:03.763
1549,3,1,1,1000005,2026-02-11 16:22:06.332
1550,3,5,1,1000005,2026-02-11 16:46:46.246
1551,3,5,1,1000005,2026-02-11 17:01:08.732
1552,3,5,1,1000000,2026-02-11 17:20:34.545
1553,1,1,1,1000004,2026-02-12 10:22:40.675
1554,1,2,1,1000000,2026-02-12 10:30:48.220
1555,1,2,1,1000004,2026-02-12 10:37:23.381
1556,1,1,1,1000004,2026-02-12 10:48:08.007
1557,1,2,1,1000000,2026-02-12 10:55:39.742
1558,1,2,1,1000005,2026-02-12 10:59:55.325
1559,1,1,1,1000005,2026-02-12 11:34:22.946
1560,1,2,1,1000000,2026-02-12 11:38:16.998
1561,1,1,1,1000000,2026-02-12 11:46:02.596
1562,2,3,1,1000004,2026-02-12 13:50:02.916
1563,2,3,1,1000000,2026-02-12 13:51:13.792
1564,2,3,1,1000005,2026-02-12 13:56:36.655
1565,2,3,1,1000004,2026-02-12 14:08:24.772
1566,2,3,1,1000000,2026-02-12 14:13:42.320
1567,2,3,1,1000004,2026-02-12 14:15:52.973
1568,2,3,1,1000004,2026-02-12 14:26:12.104
1569,2,3,1,1000005,2026-02-12 14:30:29.231
1570,2,3,1,1000000,2026-02-12 14:31:23.703
1571,2,3,1,1000004,2026-02-12 14:41:54.639
1572,3,1,1,1000004,2026-02-12 16:15:53.001
1573,1,1,1,1000005,2026-02-13 10:08:52.946
1574,1,1,1,1000000,2026-02-13 10:22:58.709
1575,1,2,1,1000005,2026-02-13 10:39:42.320
1576,2,3,1,1000004,2026-02-13 14:25:14.351
1577,3,1,1,1000000,2026-02-13 16:27:24.743
1578,1,1,1,1000004,2026-02-16 10:40:40.572
1579,1,2,1,1000005,2026-02-16 10:45:22.738
1580,1,2,1,1000000,2026-02-16 10:50:58.324
1581,1,2,1,1000004,2026-02-16 11:08:39.229
1582,1,1,1,1000004,2026-02-16 11:25:51.366
1583,1,1,1,1000000,2026-02-16 11:43:27.815
1584,2,3,1,1000000,2026-02-16 14:32:37.016
1585,3,5,1,1000004,2026-02-16 17:02:22.464
1586,1,1,1,1000005,2026-02-17 10:00:39.308
1587,1,1,1,1000005,2026-02-17 10:07:06.639
1588,1,2,1,1000004,2026-02-17 10:13:38.469
1589,1,1,1,1000004,2026-02-17 11:10:16.853
1590,1,1,1,1000005,2026-02-17 11:23:09.400
1591,2,3,1,1000005,2026-02-17 14:32:48.156
1592,3,6,1,1000005,2026-02-17 16:56:37.974
1593,1,2,1,1000005,2026-02-18 11:37:15.623
1594,2,3,1,1000004,2026-02-18 13:35:14.196
1595,2,3,1,1000005,2026-02-18 13:37:42.194
1596,2,3,1,1000000,2026-02-18 13:49:52.499
1597,2,3,1,1000005,2026-02-18 13:50:53.347
1598,2,3,1,1000000,2026-02-18 14:08:29.824
1599,2,3,1,1000005,2026-02-18 14:28:51.252
1600,2,3,1,1000000,2026-02-18 14:31:11.973
1601,2,3,1,1000005,2026-02-18 14:40:58.871
1602,3,1,1,1000004,2026-02-18 17:34:18.283
1603,1,2,1,1000004,2026-02-19 10:09:47.229
1604,2,3,1,1000004,2026-02-19 13:40:41.986
1605,3,5,1,1000000,2026-02-19 17:33:09.800
1606,1,1,1,1000005,2026-02-20 11:32:53.166
1607,2,3,1,1000005,2026-02-20 14:26:19.094
1608,3,6,1,1000005,2026-02-20 17:39:01.004
1609,1,2,1,1000000,2026-02-23 11:41:03.810
1610,2,3,1,1000005,2026-02-23 14:45:16.858
1611,3,6,1,1000004,2026-02-23 15:47:10.231
1612,3,6,1,1000005,2026-02-23 15:47:40.586
1613,3,6,1,1000004,2026-02-23 16:52:21.057
1614,3,6,1,1000004,2026-02-23 17:13:23.833
1615,3,4,1,1000000,2026-02-23 17:23:46.584
1616,1,1,1,1000005,2026-02-24 11:31:32.677
1617,2,3,1,1000000,2026-02-24 13:14:42.836
1618,3,1,1,1000000,2026-02-24 16:00:25.623
1619,3,4,1,1000005,2026-02-24 16:04:16.177
1620,3,1,1,1000000,2026-02-24 16:06:19.765
1621,3,6,1,1000000,2026-02-24 17:10:20.051
1622,3,1,1,1000000,2026-02-24 17:30:11.270
1623,3,4,1,1000005,2026-02-24 17:38:10.828
1624,1,1,1,1000004,2026-02-25 09:34:30.849
1625,2,3,1,1000004,2026-02-25 14:33:39.264
1626,3,5,1,1000000,2026-02-25 16:56:54.662
1627,1,2,1,1000000,2026-02-26 09:46:31.884
1628,2,3,1,1000004,2026-02-26 14:18:57.275
1629,3,5,1,1000000,2026-02-26 17:04:47.159
1630,1,2,1,1000000,2026-02-27 10:38:31.152
1631,2,3,1,1000000,2026-02-27 13:38:39.692
1632,3,6,1,1000004,2026-02-27 16:53:32.059
1633,1,1,1,1000000,2026-03-02 11:00:01.748
1634,2,3,1,1000005,2026-03-02 13:33:53.217
1635,2,3,1,1000004,2026-03-02 13:56:46.136
1636,2,3,1,1000005,2026-03-02 14:02:07.655
1637,2,3,1,1000005,2026-03-02 14:06:46.333
1638,2,3,1,1000004,2026-03-02 14:20:04.009
1639,2,3,1,1000004,2026-03-02 14:22:28.265
1640,2,3,1,1000000,2026-03-02 14:26:01.736
1641,3,5,1,1000000,2026-03-02 17:41:28.633
1642,1,1,1,1000005,2026-03-03 11:21:45.294
1643,2,3,1,1000005,2026-03-03 14:21:56.988
1644,2,3,1,1000000,2026-03-03 14:24:11.142
1645,2,3,1,1000005,2026-03-03 14:32:08.216
1646,3,5,1,1000005,2026-03-03 17:27:56.505
1647,1,2,1,1000004,2026-03-04 11:24:24.404
1648,2,3,1,1000005,2026-03-04 13:23:32.330
1649,3,1,1,1000004,2026-03-04 17:31:50.365
1650,3,4,1,1000005,2026-03-04 17:42:24.184
1651,3,4,1,1000005,2026-03-04 17:45:50.237
1652,3,6,1,1000000,2026-03-04 17:48:49.576
1653,1,1,1,1000005,2026-03-05 11:45:13.802
1654,1,1,1,1000000,2026-03-05 11:46:09.577
1655,1,1,1,1000005,2026-03-05 11:46:18.948
1656,1,2,1,1000005,2026-03-05 11:46:48.728
1657,2,3,1,1000005,2026-03-05 13:26:59.741
1658,3,5,1,1000005,2026-03-05 15:46:09.412
1659,3,4,1,1000000,2026-03-05 15:54:22.820
1660,3,1,1,1000005,2026-03-05 15:56:31.435
1661,3,4,1,1000004,2026-03-05 16:15:55.159
1662,3,6,1,1000004,2026-03-05 16:20:58.484
1663,3,4,1,1000000,2026-03-05 16:45:25.169
1664,3,4,1,1000005,2026-03-05 16:47:09.298
1665,3,4,1,1000005,2026-03-05 16:57:34.449
1666,3,6,1,1000005,2026-03-05 17:27:49.820
1667,3,4,1,1000004,2026-03-05 17:32:42.333
1668,1,2,1,1000004,2026-03-06 10:19:14.880
1669,2,3,1,1000000,2026-03-06 14:40:05.376
1670,3,1,1,1000005,2026-03-06 16:23:12.957
1671,3,1,1,1000004,2026-03-06 16:29:05.810
1672,3,6,1,1000005,2026-03-06 16:49:43.677
1673,3,1,1,1000005,2026-03-06 17:04:19.554
1674,3,1,1,1000004,2026-03-06 17:09:06.794
1675,3,4,1,1000005,2026-03-06 17:12:25.615
1676,3,1,1,1000005,2026-03-06 17:13:35.856
1677,3,4,1,1000000,2026-03-06 17:21:29.700
1678,3,1,1,1000004,2026-03-06 17:33:30.251
1679,1,2,1,1000004,2026-03-09 11:02:23.753
1680,2,3,1,1000000,2026-03-09 14:47:39.080
1681,3,1,1,1000004,2026-03-09 17:17:43.632
1682,1,2,1,1000005,2026-03-10 11:16:55.871
1683,2,3,1,1000005,2026-03-10 13:50:50.634
1684,3,4,1,1000004,2026-03-10 17:39:35.894
1685,1,2,1,1000000,2026-03-11 11:43:17.584
1686,1,1,1,1000004,2026-03-11 11:47:34.675
1687,2,3,1,1000000,2026-03-11 13:49:01.784
1688,2,3,1,1000000,2026-03-11 14:02:29.085
1689,2,3,1,1000000,2026-03-11 14:04:09.919
1690,3,1,1,1000005,2026-03-11 17:26:09.367
1691,1,1,1,1000005,2026-03-12 11:17:41.366
1692,2,3,1,1000004,2026-03-12 12:38:00.047
1693,2,3,1,1000005,2026-03-12 12:41:40.949
1694,2,3,1,1000005,2026-03-12 12:42:13.823
1695,2,3,1,1000000,2026-03-12 12:53:01.601
1696,2,3,1,1000004,2026-03-12 13:09:34.378
1697,2,3,1,1000000,2026-03-12 13:10:23.632
1698,2,3,1,1000000,2026-03-12 13:35:49.457
1699,2,3,1,1000004,2026-03-12 13:48:04.833
1700,2,3,1,1000004,2026-03-12 13:55:08.941
1701,2,3,1,1000004,2026-03-12 14:09:40.326
1702,3,5,1,1000000,2026-03-12 16:33:45.501
1703,1,2,1,1000004,2026-03-13 10:45:19.106
1704,2,3,1,1000005,2026-03-13 14:10:50.320
1705,2,3,1,1000000,2026-03-13 14:14:31.197
1706,2,3,1,1000004,2026-03-13 14:27:32.988
1707,2,3,1,1000000,2026-03-13 14:29:10.974
1708,3,5,1,1000004,2026-03-13 16:53:28.176
1709,3,4,1,1000005,2026-03-13 17:10:20.053
1710,1,1,1,1000005,2026-03-16 10:05:38.107
1711,1,1,1,1000000,2026-03-16 10:05:49.476
1712,1,1,1,1000005,2026-03-16 11:20:52.965
1713,2,3,1,1000004,2026-03-16 14:01:31.644
1714,3,5,1,1000000,2026-03-16 17:49:12.365
1715,1,2,1,1000000,2026-03-17 11:46:55.151
1716,2,3,1,1000004,2026-03-17 13:52:02.615
1717,3,6,1,1000000,2026-03-17 17:14:26.281
1718,1,1,1,1000000,2026-03-18 11:02:26.466
1719,1,2,1,1000005,2026-03-18 11:08:11.468
1720,1,2,1,1000000,2026-03-18 11:16:03.633
1721,1,1,1,1000000,2026-03-18 11:17:50.977
1722,1,2,1,1000004,2026-03-18 11:21:01.498
1723,1,1,1,1000005,2026-03-18 11:23:02.173
1724,1,1,1,1000004,2026-03-18 11:23:25.088
1725,1,2,1,1000000,2026-03-18 11:24:56.372
1726,1,1,1,1000004,2026-03-18 11:28:26.599
1727,1,1,1,1000000,2026-03-18 11:34:55.292
1728,2,3,1,1000005,2026-03-18 14:05:07.845
1729,3,5,1,1000000,2026-03-18 17:37:12.043
1730,1,1,1,1000004,2026-03-19 11:25:42.231
1731,2,3,1,1000004,2026-03-19 14:34:00.925
1732,2,3,1,1000000,2026-03-19 14:47:41.387
1733,3,4,1,1000005,2026-03-19 17:36:33.855
1734,1,2,1,1000004,2026-03-20 09:45:18.713
1735,1,2,1,1000004,2026-03-20 09:58:28.104
1736,1,1,1,1000004,2026-03-20 10:30:34.810
1737,1,1,1,1000004,2026-03-20 10:31:01.969
1738,1,1,1,1000004,2026-03-20 11:20:05.453
1739,2,3,1,1000004,2026-03-20 14:12:20.529
1740,3,6,1,1000005,2026-03-20 16:48:06.042
1741,1,2,1,1000005,2026-03-23 11:41:47.466
1742,2,3,1,1000005,2026-03-23 14:06:48.085
1743,3,6,1,1000005,2026-03-23 17:21:49.474
1744,1,2,1,1000004,2026-03-24 11:49:49.875
1745,2,3,1,1000004,2026-03-24 13:46:33.651
1746,3,6,1,1000000,2026-03-24 17:08:08.819
1747,3,4,1,1000005,2026-03-24 17:11:26.377
1748,3,6,1,1000005,2026-03-24 17:12:34.901
1749,3,4,1,1000005,2026-03-24 17:17:22.823
1750,3,6,1,1000004,2026-03-24 17:21:30.428
1751,3,4,1,1000004,2026-03-24 17:32:00.854
1752,3,6,1,1000005,2026-03-24 17:33:45.053
1753,1,1,1,1000005,2026-03-25 10:26:58.152
1754,2,3,1,1000000,2026-03-25 13:45:09.374
1755,2,3,1,1000004,2026-03-25 14:31:32.356
1756,3,6,1,1000000,2026-03-25 15:59:56.225
1757,1,2,1,1000005,2026-03-26 11:39:44.402
1758,2,3,1,1000005,2026-03-26 14:37:45.016
1759,3,5,1,1000005,2026-03-26 17:35:21.188
1760,1,1,1,1000005,2026-03-27 11:32:23.057
1761,2,3,1,1000000,2026-03-27 13:46:54.504
1762,2,3,1,1000004,2026-03-27 13:47:03.105
1763,2,3,1,1000005,2026-03-27 13:49:35.558
1764,2,3,1,1000005,2026-03-27 14:03:37.398
1765,2,3,1,1000000,2026-03-27 14:09:50.521
1766,2,3,1,1000005,2026-03-27 14:16:42.313
1767,3,1,1,1000000,2026-03-27 17:47:57.780
1768,1,2,1,1000004,2026-03-30 11:27:12.267
1769,2,3,1,1000004,2026-03-30 13:48:59.796
1770,3,6,1,1000005,2026-03-30 16:36:51.866
1771,1,1,1,1000004,2026-03-31 10:24:42.990
1772,2,3,1,1000005,2026-03-31 13:19:16.430
1773,3,4,1,1000004,2026-03-31 17:38:17.908
1774,1,1,1,1000005,2026-01-01 11:26:59.866
1775,2,3,1,1000004,2026-01-01 13:38:36.646
1776,3,5,1,1000004,2026-01-01 17:15:41.982
1777,1,2,1,1000000,2026-01-02 11:38:08.860
1778,2,3,1,1000000,2026-01-02 13:23:47.095
1779,2,3,1,1000004,2026-01-02 13:31:09.253
1780,2,3,1,1000000,2026-01-02 13:42:14.775
1781,2,3,1,1000005,2026-01-02 13:47:20.742
1782,2,3,1,1000004,2026-01-02 13:49:11.243
1783,2,3,1,1000004,2026-01-02 13:49:19.348
1784,2,3,1,1000005,2026-01-02 14:18:51.259
1785,2,3,1,1000004,2026-01-02 14:21:15.137
1786,2,3,1,1000000,2026-01-02 14:37:16.217
1787,3,6,1,1000004,2026-01-02 17:23:19.087
1788,1,2,1,1000000,2026-01-05 09:48:16.434
1789,1,1,1,1000000,2026-01-05 10:22:40.138
1790,1,2,1,1000005,2026-01-05 11:02:48.719
1791,1,1,1,1000005,2026-01-05 11:24:38.069
1792,2,3,1,1000005,2026-01-05 13:16:54.454
1793,2,3,1,1000004,2026-01-05 13:21:39.224
1794,2,3,1,1000004,2026-01-05 13:39:01.005
1795,2,3,1,1000000,2026-01-05 13:45:20.952
1796,2,3,1,1000000,2026-01-05 13:56:19.567
1797,2,3,1,1000004,2026-01-05 14:04:30.589
1798,2,3,1,1000005,2026-01-05 14:07:13.868
1799,3,6,1,1000005,2026-01-05 17:44:16.803
1800,1,2,1,1000005,2026-01-06 10:36:58.300
1801,2,3,1,1000004,2026-01-06 13:52:14.163
1802,3,5,1,1000005,2026-01-06 17:11:40.535
1803,1,2,1,1000005,2026-01-07 11:22:54.417
1804,2,3,1,1000000,2026-01-07 14:06:11.568
1805,3,5,1,1000004,2026-01-07 16:17:56.738
1806,3,1,1,1000000,2026-01-07 16:24:25.290
1807,3,6,1,1000004,2026-01-07 16:29:54.150
1808,3,5,1,1000004,2026-01-07 16:34:55.675
1809,3,5,1,1000004,2026-01-07 16:37:56.762
1810,3,1,1,1000005,2026-01-07 16:50:13.722
1811,3,1,1,1000004,2026-01-07 16:54:22.770
1812,3,1,1,1000005,2026-01-07 17:19:05.062
1813,3,5,1,1000005,2026-01-07 17:23:12.170
1814,3,5,1,1000004,2026-01-07 17:30:08.902
1815,1,2,1,1000005,2026-01-08 11:22:44.780
1816,1,1,1,1000005,2026-01-08 11:24:22.555
1817,1,1,1,1000004,2026-01-08 11:40:59.014
1818,1,1,1,1000005,2026-01-08 11:41:27.227
1819,2,3,1,1000000,2026-01-08 13:23:26.717
1820,3,4,1,1000005,2026-01-08 17:13:02.568
1821,3,5,1,1000000,2026-01-08 17:41:11.492
1822,1,2,1,1000004,2026-01-09 09:40:31.645
1823,1,2,1,1000004,2026-01-09 09:54:52.060
1824,1,1,1,1000000,2026-01-09 09:55:17.842
1825,1,2,1,1000005,2026-01-09 10:12:55.764
1826,1,2,1,1000000,2026-01-09 10:14:28.806
1827,1,1,1,1000004,2026-01-09 10:27:37.996
1828,1,1,1,1000005,2026-01-09 11:14:38.652
1829,1,1,1,1000004,2026-01-09 11:18:19.956
1830,1,2,1,1000005,2026-01-09 11:28:21.741
1831,1,2,1,1000005,2026-01-09 11:29:25.829
1832,2,3,1,1000005,2026-01-09 14:49:17.784
1833,3,6,1,1000005,2026-01-09 16:36:30.158
1834,3,1,1,1000005,2026-01-09 16:46:26.747
1835,1,2,1,1000000,2026-01-12 11:36:58.450
1836,2,3,1,1000004,2026-01-12 13:31:30.573
1837,3,4,1,1000004,2026-01-12 17:08:56.407
1838,1,1,1,1000005,2026-01-13 10:10:29.163
1839,2,3,1,1000004,2026-01-13 13:40:14.290
1840,3,1,1,1000000,2026-01-13 17:22:15.121
1841,1,2,1,1000000,2026-01-14 10:07:11.674
1842,1,2,1,1000005,2026-01-14 10:17:45.117
1843,1,1,1,1000005,2026-01-14 10:40:42.980
1844,1,1,1,1000005,2026-01-14 10:45:55.407
1845,1,1,1,1000000,2026-01-14 11:02:30.480
1846,1,2,1,1000000,2026-01-14 11:14:51.495
1847,1,2,1,1000004,2026-01-14 11:15:41.586
1848,1,1,1,1000005,2026-01-14 11:22:46.122
1849,1,1,1,1000005,2026-01-14 11:30:20.028
1850,1,1,1,1000004,2026-01-14 11:39:56.586
1851,2,3,1,1000000,2026-01-14 12:55:45.306
1852,2,3,1,1000005,2026-01-14 13:14:36.503
1853,2,3,1,1000000,2026-01-14 14:45:49.795
1854,3,6,1,1000005,2026-01-14 17:34:16.641
1855,1,1,1,1000000,2026-01-15 11:18:31.664
1856,2,3,1,1000004,2026-01-15 13:55:56.985
1857,3,6,1,1000000,2026-01-15 16:52:13.429
1858,1,1,1,1000004,2026-01-16 11:19:29.436
1859,1,1,1,1000005,2026-01-16 11:20:35.291
1860,1,1,1,1000004,2026-01-16 11:22:14.888
1861,1,2,1,1000004,2026-01-16 11:23:28.950
1862,1,2,1,1000005,2026-01-16 11:23:35.624
1863,1,1,1,1000000,2026-01-16 11:24:09.379
1864,1,1,1,1000004,2026-01-16 11:27:42.148
1865,1,1,1,1000005,2026-01-16 11:34:53.207
1866,1,2,1,1000004,2026-01-16 11:36:33.047
1867,2,3,1,1000005,2026-01-16 14:06:58.091
1868,3,5,1,1000000,2026-01-16 17:13:43.459
1869,1,2,1,1000000,2026-01-19 11:37:57.208
1870,2,3,1,1000004,2026-01-19 14:08:15.549
1871,3,1,1,1000005,2026-01-19 16:56:06.985
1872,3,1,1,1000005,2026-01-19 16:58:52.219
1873,3,5,1,1000000,2026-01-19 17:04:51.496
1874,3,6,1,1000004,2026-01-19 17:06:56.792
1875,3,5,1,1000005,2026-01-19 17:09:02.755
1876,3,4,1,1000005,2026-01-19 17:10:23.586
1877,3,5,1,1000004,2026-01-19 17:10:35.636
1878,3,4,1,1000004,2026-01-19 17:21:36.439
1879,3,5,1,1000004,2026-01-19 17:25:38.726
1880,3,6,1,1000004,2026-01-19 17:26:25.532
1881,1,1,1,1000005,2026-01-20 10:34:26.149
1882,2,3,1,1000005,2026-01-20 14:18:01.181
1883,3,4,1,1000005,2026-01-20 16:54:12.261
1884,1,1,1,1000000,2026-01-21 09:46:47.642
1885,1,1,1,1000005,2026-01-21 09:47:24.323
1886,1,2,1,1000005,2026-01-21 10:11:42.964
1887,1,2,1,1000005,2026-01-21 10:28:22.451
1888,1,2,1,1000004,2026-01-21 10:28:26.850
1889,1,2,1,1000005,2026-01-21 11:04:06.311
1890,1,2,1,1000004,2026-01-21 11:23:17.530
1891,1,1,1,1000004,2026-01-21 11:26:11.317
1892,2,3,1,1000000,2026-01-21 13:27:42.166
1893,2,3,1,1000000,2026-01-21 14:05:46.301
1894,2,3,1,1000000,2026-01-21 14:07:51.176
1895,3,1,1,1000000,2026-01-21 16:43:24.482
1896,3,1,1,1000004,2026-01-21 16:58:57.798
1897,3,4,1,1000004,2026-01-21 17:24:37.662
1898,1,2,1,1000005,2026-01-22 11:12:42.664
1899,2,3,1,1000004,2026-01-22 12:51:19.405
1900,3,1,1,1000004,2026-01-22 16:35:28.615
1901,1,2,1,1000004,2026-01-23 09:38:22.464
1902,1,2,1,1000005,2026-01-23 10:19:58.156
1903,1,2,1,1000004,2026-01-23 10:23:58.334
1904,1,1,1,1000000,2026-01-23 11:02:23.157
1905,1,1,1,1000005,2026-01-23 11:38:29.472
1906,2,3,1,1000000,2026-01-23 14:22:11.420
1907,2,3,1,1000004,2026-01-23 14:22:13.378
1908,2,3,1,1000005,2026-01-23 14:22:35.694
1909,2,3,1,1000004,2026-01-23 14:32:12.285
1910,2,3,1,1000004,2026-01-23 14:33:57.795
1911,2,3,1,1000005,2026-01-23 14:34:17.159
1912,2,3,1,1000005,2026-01-23 14:34:36.399
1913,3,1,1,1000000,2026-01-23 15:37:56.993
1914,3,6,1,1000005,2026-01-23 15:43:53.202
1915,3,1,1,1000005,2026-01-23 16:14:27.626
1916,3,4,1,1000005,2026-01-23 16:28:22.425
1917,3,5,1,1000005,2026-01-23 17:16:35.359
1918,3,1,1,1000005,2026-01-23 17:21:46.305
1919,3,5,1,1000005,2026-01-23 17:22:31.828
1920,3,6,1,1000005,2026-01-23 17:33:49.326
1921,3,5,1,1000000,2026-01-23 17:38:46.236
1922,1,1,1,1000005,2026-01-26 09:35:48.410
1923,1,1,1,1000000,2026-01-26 10:58:10.713
1924,1,1,1,1000005,2026-01-26 11:19:59.163
1925,1,1,1,1000000,2026-01-26 11:29:31.233
1926,2,3,1,1000004,2026-01-26 14:30:39.323
1927,3,4,1,1000005,2026-01-26 17:07:33.078
1928,1,1,1,1000000,2026-01-27 11:14:43.347
1929,2,3,1,1000000,2026-01-27 14:10:57.492
1930,3,1,1,1000004,2026-01-27 17:39:33.959
1931,1,2,1,1000000,2026-01-28 11:32:49.256
1932,2,3,1,1000004,2026-01-28 14:34:08.332
1933,3,1,1,1000005,2026-01-28 17:42:59.589
1934,1,1,1,1000005,2026-01-29 11:28:37.337
1935,2,3,1,1000004,2026-01-29 13:55:49.397
1936,3,6,1,1000000,2026-01-29 16:50:25.990
1937,1,1,1,1000000,2026-01-30 11:26:24.703
1938,2,3,1,1000004,2026-01-30 12:39:15.206
1939,3,5,1,1000000,2026-01-30 17:09:28.901
1940,1,1,1,1000000,2026-02-02 11:08:11.895
1941,2,3,1,1000004,2026-02-02 13:33:39.557
1942,2,3,1,1000000,2026-02-02 13:40:26.767
1943,2,3,1,1000000,2026-02-02 13:44:36.277
1944,2,3,1,1000000,2026-02-02 13:53:03.531
1945,2,3,1,1000000,2026-02-02 14:00:02.297
1946,2,3,1,1000005,2026-02-02 14:00:51.172
1947,2,3,1,1000005,2026-02-02 14:03:38.107
1948,2,3,1,1000005,2026-02-02 14:23:22.679
1949,2,3,1,1000000,2026-02-02 14:28:25.986
1950,2,3,1,1000000,2026-02-02 14:32:38.254
1951,3,5,1,1000004,2026-02-02 15:54:01.128
1952,1,1,1,1000000,2026-02-03 11:35:37.114
1953,2,3,1,1000000,2026-02-03 12:59:22.027
1954,2,3,1,1000005,2026-02-03 13:05:17.067
1955,2,3,1,1000004,2026-02-03 13:12:27.133
1956,2,3,1,1000005,2026-02-03 13:14:30.873
1957,2,3,1,1000004,2026-02-03 13:51:11.351
1958,2,3,1,1000005,2026-02-03 13:51:17.569
1959,2,3,1,1000005,2026-02-03 13:57:23.282
1960,2,3,1,1000000,2026-02-03 14:13:18.712
1961,2,3,1,1000000,2026-02-03 14:38:14.026
1962,2,3,1,1000004,2026-02-03 14:51:36.439
1963,3,6,1,1000000,2026-02-03 17:03:04.216
1964,1,1,1,1000000,2026-02-04 10:57:10.097
1965,2,3,1,1000004,2026-02-04 14:32:40.193
1966,3,5,1,1000005,2026-02-04 17:39:59.460
1967,1,1,1,1000004,2026-02-05 11:12:40.783
1968,2,3,1,1000000,2026-02-05 12:20:54.247
1969,3,5,1,1000004,2026-02-05 17:46:24.227
1970,1,2,1,1000005,2026-02-06 10:03:57.227
1971,2,3,1,1000005,2026-02-06 12:52:41.728
1972,3,6,1,1000004,2026-02-06 17:35:28.267
1973,3,1,1,1000005,2026-02-06 17:38:44.729
1974,3,6,1,1000005,2026-02-06 17:39:08.917
1975,3,4,1,1000004,2026-02-06 17:41:17.611
1976,3,5,1,1000005,2026-02-06 17:42:42.358
1977,3,6,1,1000000,2026-02-06 17:44:51.826
1978,3,6,1,1000005,2026-02-06 17:45:42.643
1979,3,5,1,1000000,2026-02-06 17:47:05.200
1980,3,6,1,1000004,2026-02-06 17:47:13.975
1981,1,1,1,1000005,2026-02-09 10:48:13.316
1982,2,3,1,1000004,2026-02-09 14:09:59.829
1983,3,4,1,1000004,2026-02-09 17:24:50.471
1984,1,1,1,1000004,2026-02-10 10:50:33.508
1985,1,2,1,1000000,2026-02-10 10:52:51.588
1986,1,1,1,1000000,2026-02-10 11:16:00.331
1987,1,1,1,1000005,2026-02-10 11:23:47.954
1988,1,2,1,1000004,2026-02-10 11:49:59.918
1989,2,3,1,1000004,2026-02-10 13:43:41.124
1990,2,3,1,1000005,2026-02-10 13:44:21.629
1991,2,3,1,1000004,2026-02-10 13:51:16.946
1992,2,3,1,1000000,2026-02-10 14:00:06.533
1993,2,3,1,1000000,2026-02-10 14:06:06.575
1994,2,3,1,1000000,2026-02-10 14:09:36.904
1995,2,3,1,1000004,2026-02-10 14:17:22.252
1996,3,6,1,1000005,2026-02-10 17:23:39.526
1997,1,1,1,1000005,2026-02-11 10:59:10.938
1998,2,3,1,1000000,2026-02-11 13:06:55.713
1999,2,3,1,1000005,2026-02-11 13:55:28.462
2000,2,3,1,1000000,2026-02-11 14:05:18.400
2001,2,3,1,1000004,2026-02-11 14:07:15.769
2002,3,5,1,1000004,2026-02-11 16:28:35.256
2003,1,1,1,1000005,2026-02-12 11:19:09.015
2004,1,2,1,1000000,2026-02-12 11:25:21.005
2005,1,1,1,1000004,2026-02-12 11:26:14.347
2006,1,2,1,1000005,2026-02-12 11:29:33.574
2007,1,2,1,1000000,2026-02-12 11:31:05.485
2008,1,2,1,1000000,2026-02-12 11:33:49.392
2009,2,3,1,1000000,2026-02-12 13:11:42.868
2010,3,4,1,1000005,2026-02-12 17:05:19.630
2011,1,2,1,1000005,2026-02-13 11:11:45.594
2012,2,3,1,1000004,2026-02-13 13:53:43.799
2013,3,6,1,1000004,2026-02-13 16:52:57.029
2014,3,1,1,1000005,2026-02-13 17:14:03.616
2015,3,1,1,1000005,2026-02-13 17:16:11.187
2016,3,6,1,1000004,2026-02-13 17:35:12.080
2017,1,2,1,1000000,2026-02-16 11:05:31.502
2018,2,3,1,1000000,2026-02-16 14:13:00.704
2019,3,4,1,1000000,2026-02-16 16:54:06.182
2020,1,2,1,1000004,2026-02-17 10:46:54.030
2021,2,3,1,1000000,2026-02-17 13:02:04.718
2022,3,5,1,1000000,2026-02-17 16:00:41.175
2023,1,1,1,1000005,2026-02-18 11:18:06.517
2024,2,3,1,1000005,2026-02-18 14:08:10.537
2025,3,5,1,1000005,2026-02-18 16:29:54.984
2026,1,2,1,1000000,2026-02-19 11:12:22.099
2027,2,3,1,1000000,2026-02-19 14:09:25.915
2028,3,1,1,1000004,2026-02-19 17:21:10.809
